pointer,MG693176,MN832787,MT734809,MZ218053,MZ218054
6918,26.88172043,35.05154639,24.21052632,22.82608696,23.91304348
6919,26.88172043,36.08247423,24.21052632,22.82608696,23.91304348
6920,26.88172043,35.05154639,25.26315789,22.82608696,23.91304348
6921,26.88172043,35.05154639,26.31578947,21.73913043,22.82608696
6922,26.88172043,34.02061856,26.31578947,22.82608696,23.91304348
6923,26.88172043,34.02061856,26.31578947,21.73913043,22.82608696
6924,26.88172043,32.98969072,26.31578947,20.65217391,21.73913043
6925,26.88172043,31.95876289,26.31578947,20.65217391,21.73913043
6926,26.88172043,31.95876289,25.26315789,19.56521739,20.65217391
6927,26.88172043,31.95876289,26.31578947,18.47826087,19.56521739
6928,26.88172043,31.95876289,26.31578947,18.47826087,19.56521739
6929,26.88172043,31.25,25.53191489,18.68131868,19.78021978
6930,26.88172043,31.57894737,25.80645161,17.77777778,18.88888889
6931,26.88172043,30.52631579,24.7311828,16.66666667,17.77777778
6932,26.88172043,30.52631579,24.7311828,16.66666667,17.77777778
6933,27.95698925,29.47368421,24.7311828,16.66666667,17.77777778
6934,27.95698925,29.47368421,24.7311828,16.66666667,17.77777778
6935,29.03225806,29.47368421,24.7311828,16.66666667,17.77777778
6936,29.03225806,29.47368421,24.7311828,15.55555556,16.66666667
6937,29.03225806,29.47368421,24.7311828,15.55555556,16.66666667
6938,30.10752688,30.52631579,24.7311828,16.66666667,17.77777778
6939,30.10752688,30.52631579,24.7311828,17.77777778,18.88888889
6940,30.10752688,30.52631579,25.80645161,18.88888889,20
6941,30.10752688,30.52631579,24.7311828,20,21.11111111
6942,30.10752688,31.57894737,23.65591398,20,21.11111111
6943,30.10752688,31.57894737,22.58064516,20,21.11111111
6944,29.03225806,30.52631579,22.58064516,20,21.11111111
6945,30.10752688,31.57894737,23.65591398,20,21.11111111
6946,29.03225806,31.57894737,23.65591398,20,21.11111111
6947,29.03225806,30.52631579,22.58064516,21.11111111,22.22222222
6948,29.03225806,29.47368421,22.58064516,21.11111111,22.22222222
6949,29.03225806,30.52631579,23.65591398,22.22222222,23.33333333
6950,29.03225806,29.47368421,23.65591398,22.22222222,23.33333333
6951,28.72340426,29.16666667,23.65591398,21.97802198,23.07692308
6952,28.42105263,28.86597938,23.65591398,21.73913043,22.82608696
6953,28.125,28.57142857,23.65591398,22.58064516,23.65591398
6954,28.125,29.59183673,23.65591398,23.65591398,24.7311828
6955,28.125,30.6122449,23.65591398,22.58064516,23.65591398
6956,28.125,30.6122449,23.65591398,22.58064516,23.65591398
6957,29.16666667,31.63265306,24.7311828,23.65591398,24.7311828
6958,29.16666667,32.65306122,25.80645161,23.65591398,24.7311828
6959,30.20833333,32.65306122,25.80645161,24.7311828,25.80645161
6960,30.20833333,31.63265306,24.7311828,24.7311828,25.80645161
6961,29.16666667,30.6122449,23.65591398,24.7311828,25.80645161
6962,28.125,31.63265306,24.7311828,24.7311828,25.80645161
6963,27.36842105,31.95876289,25,24.7311828,25.80645161
6964,27.65957447,31.25,24.17582418,24.7311828,25.80645161
6965,27.95698925,31.57894737,24.44444444,24.7311828,25.80645161
6966,28.26086957,30.85106383,24.71910112,24.7311828,25.80645161
6967,27.17391304,30.85106383,24.71910112,23.65591398,24.7311828
6968,26.08695652,30.85106383,24.71910112,23.65591398,24.7311828
6969,26.08695652,29.78723404,24.71910112,23.65591398,24.7311828
6970,26.08695652,28.72340426,24.71910112,23.65591398,24.7311828
6971,26.08695652,27.65957447,23.59550562,24.7311828,25.80645161
6972,27.17391304,26.59574468,22.47191011,25.80645161,26.88172043
6973,28.26086957,26.59574468,22.47191011,26.88172043,27.95698925
6974,28.26086957,26.88172043,22.72727273,26.88172043,27.95698925
6975,28.26086957,27.17391304,22.98850575,26.88172043,27.95698925
6976,28.26086957,27.47252747,22.09302326,26.88172043,27.95698925
6977,27.17391304,27.77777778,22.35294118,25.80645161,26.88172043
6978,27.17391304,26.96629213,21.42857143,25.80645161,26.88172043
6979,27.17391304,27.27272727,20.48192771,25.80645161,25.80645161
6980,27.17391304,27.5862069,20.73170732,25.80645161,25.80645161
6981,27.17391304,26.74418605,20.98765432,25.80645161,25.80645161
6982,26.08695652,27.05882353,21.25,24.7311828,24.7311828
6983,25.27472527,27.38095238,21.51898734,24.7311828,24.7311828
6984,25.55555556,26.5060241,20.51282051,24.7311828,24.7311828
6985,25.84269663,26.82926829,20.77922078,24.7311828,24.7311828
6986,26.13636364,27.16049383,21.05263158,24.7311828,24.7311828
6987,25.28735632,27.5,20,23.65591398,23.65591398
6988,25.58139535,27.84810127,20.27027027,22.58064516,22.58064516
6989,25.58139535,27.84810127,21.62162162,23.65591398,23.65591398
6990,25.58139535,29.11392405,22.97297297,22.58064516,22.58064516
6991,25.58139535,27.84810127,24.32432432,22.58064516,22.58064516
6992,26.74418605,27.84810127,24.32432432,22.58064516,22.58064516
6993,26.74418605,27.84810127,22.97297297,22.58064516,22.58064516
6994,26.74418605,29.11392405,22.97297297,22.58064516,22.58064516
6995,26.74418605,29.11392405,21.62162162,21.50537634,21.50537634
6996,27.90697674,29.11392405,21.62162162,21.50537634,21.50537634
6997,27.90697674,27.84810127,20.27027027,20.43010753,20.43010753
6998,29.06976744,27.84810127,20.27027027,20.43010753,20.43010753
6999,29.06976744,26.58227848,21.62162162,19.35483871,19.35483871
7000,27.90697674,26.58227848,21.62162162,19.35483871,19.35483871
7001,26.74418605,26.58227848,22.97297297,20.43010753,19.35483871
7002,26.74418605,26.58227848,24.32432432,20.43010753,19.35483871
7003,26.74418605,26.58227848,22.97297297,19.35483871,18.27956989
7004,26.74418605,26.58227848,22.97297297,19.35483871,18.27956989
7005,26.74418605,27.84810127,24.32432432,19.35483871,18.27956989
7006,26.43678161,27.84810127,25.33333333,19.14893617,18.08510638
7007,27.27272727,29.11392405,25,18.94736842,17.89473684
7008,26.96629213,29.11392405,24.67532468,18.75,17.70833333
7009,26.66666667,30.37974684,24.35897436,18.55670103,17.5257732
7010,26.66666667,30.37974684,24.05063291,18.36734694,17.34693878
7011,27.77777778,29.11392405,24.05063291,18.36734694,17.34693878
7012,27.77777778,27.84810127,25.3164557,19.3877551,18.36734694
7013,27.77777778,27.84810127,25.3164557,20.40816327,19.3877551
7014,27.77777778,29.11392405,26.58227848,21.42857143,20.40816327
7015,26.66666667,30.37974684,25.3164557,21.42857143,20.40816327
7016,26.66666667,30.37974684,24.05063291,21.42857143,20.40816327
7017,26.66666667,30.37974684,24.05063291,21.42857143,20.40816327
7018,26.66666667,30.37974684,25.3164557,21.42857143,20.40816327
7019,26.66666667,29.11392405,25.3164557,21.42857143,20.40816327
7020,25.55555556,29.11392405,24.05063291,21.42857143,20.40816327
7021,25.55555556,29.11392405,22.78481013,22.44897959,21.42857143
7022,25.55555556,29.11392405,22.78481013,21.42857143,20.40816327
7023,25.55555556,27.84810127,22.78481013,21.42857143,20.40816327
7024,26.66666667,27.84810127,22.78481013,21.42857143,21.42857143
7025,26.66666667,27.84810127,22.78481013,22.44897959,22.44897959
7026,26.66666667,27.84810127,22.78481013,22.44897959,22.44897959
7027,26.66666667,29.11392405,21.51898734,23.46938776,22.44897959
7028,26.66666667,29.11392405,21.51898734,23.46938776,22.44897959
7029,27.77777778,28.75,21.25,23.23232323,22.22222222
7030,27.77777778,28.39506173,22.22222222,23,22
7031,26.66666667,29.62962963,22.22222222,23,22
7032,27.77777778,29.62962963,22.22222222,23,22
7033,27.77777778,29.62962963,22.22222222,23,22
7034,28.88888889,29.62962963,22.22222222,24,23
7035,27.77777778,29.62962963,23.45679012,24,23
7036,27.77777778,29.62962963,24.69135802,24,23
7037,27.77777778,29.62962963,24.69135802,24,23
7038,26.66666667,28.39506173,24.69135802,23,22
7039,26.66666667,28.39506173,24.69135802,22,22
7040,26.66666667,28.39506173,23.45679012,21,21
7041,26.66666667,27.16049383,23.45679012,20,20
7042,26.66666667,25.92592593,23.45679012,20,20
7043,27.77777778,27.16049383,23.45679012,21,21
7044,27.77777778,28.39506173,23.45679012,21,21
7045,26.66666667,27.16049383,22.22222222,21,21
7046,26.66666667,28.39506173,22.22222222,22,22
7047,26.66666667,29.62962963,22.22222222,21,21
7048,26.66666667,30.86419753,23.45679012,21,21
7049,27.77777778,29.62962963,22.22222222,21,21
7050,27.77777778,29.62962963,22.22222222,21,21
7051,27.77777778,29.62962963,22.22222222,22,22
7052,28.88888889,29.62962963,22.22222222,22,22
7053,28.88888889,29.62962963,22.22222222,21,21
7054,28.88888889,28.39506173,22.22222222,20,21
7055,28.88888889,27.16049383,22.22222222,20,21
7056,30,28.39506173,23.45679012,20,21
7057,30,28.39506173,22.22222222,20,20
7058,31.11111111,27.16049383,20.98765432,20,20
7059,31.11111111,27.16049383,20.98765432,20,20
7060,32.22222222,28.39506173,20.98765432,19,19
7061,33.33333333,29.62962963,20.98765432,19,19
7062,33.33333333,28.39506173,19.75308642,19,19
7063,32.96703297,28.04878049,19.51219512,19,19
7064,32.60869565,27.71084337,19.27710843,19,19
7065,32.25806452,28.57142857,20.23809524,19,19
7066,31.91489362,28.23529412,21.17647059,19,19
7067,31.91489362,28.23529412,21.17647059,20,20
7068,32.9787234,28.23529412,21.17647059,20,20
7069,32.9787234,28.23529412,21.17647059,21,21
7070,34.04255319,28.23529412,21.17647059,22,22
7071,32.9787234,28.23529412,21.17647059,21,21
7072,31.91489362,28.23529412,22.35294118,20,20
7073,30.85106383,29.41176471,23.52941176,20,20
7074,30.85106383,29.06976744,23.25581395,21,21
7075,30.85106383,28.73563218,22.98850575,21,21
7076,30.85106383,28.40909091,22.72727273,22,22
7077,31.91489362,29.21348315,23.59550562,23,23
7078,31.91489362,28.88888889,23.33333333,23,23
7079,32.9787234,29.67032967,24.17582418,23,23
7080,32.9787234,29.34782609,23.91304348,23,23
7081,32.9787234,30.10752688,23.65591398,23,23
7082,34.04255319,29.78723404,24.46808511,23,23
7083,34.73684211,29.47368421,25.26315789,24,24
7084,34.375,29.16666667,25,24,24
7085,35.05154639,28.86597938,25.77319588,24,24
7086,35.71428571,29.59183673,26.53061224,24,24
7087,35.35353535,29.29292929,26.26262626,24,24
7088,36,29,26,25,25
7089,36,29,25,24,24
7090,37,28,24,24,24
7091,38,29,24,25,25
7092,37,28,24,25,25
7093,36,29,24,25,25
7094,36,28,24,26,26
7095,36,28,24,26,26
7096,35,28,24,26,26
7097,34,29,25,26,26
7098,34,30,25,26,26
7099,35,30,24,26,26
7100,36,30,25,25,25
7101,36,30,24,24,25
7102,36,30,23,24,25
7103,36,30,24,24,25
7104,36,30,25,24,25
7105,37,29,24,24,25
7106,37,29,24,25,26
7107,36,29,24,26,27
7108,36,29,24,26,27
7109,36,28,24,26,27
7110,36,28,24,26,27
7111,35,29,24,27,28
7112,34,30,24,26,27
7113,34,31,25,25,26
7114,34,31,25,24,25
7115,34,30,25,24,25
7116,34,30,25,24,25
7117,34,29,25,25,26
7118,34,28,24,25,26
7119,34,28,24,25,26
7120,35,28,24,25,26
7121,36,28,24,25,26
7122,35,28,24,26,27
7123,34,28,24,26,27
7124,33,29,24,26,26
7125,33,29,24,25,25
7126,33,29,24,26,26
7127,33,28,24,25,26
7128,33,29,25,25,26
7129,33,29,25,26,27
7130,33,29,24,26,27
7131,33,28,25,26,27
7132,32,28,25,26,27
7133,32,28,26,27,28
7134,31,28,26,26,27
7135,32,28,25,26,27
7136,33,27,24,26,27
7137,33,27,24,26,27
7138,33,27,24,26,27
7139,33,28,25,26,26
7140,33,28,26,26,26
7141,33,28,26,26,26
7142,33,28,26,26,26
7143,32,27,26,25,25
7144,32.32323232,26,26,25,25
7145,32.65306122,26,26,25,25
7146,32.98969072,25,26,24,24
7147,33.33333333,24,26,24,24
7148,33.68421053,23,25,24,24
7149,32.9787234,23,25,23,23
7150,33.33333333,23,25,23,23
7151,33.69565217,23,25,22,22
7152,32.96703297,23,25,22,22
7153,33.33333333,23,25,22,22
7154,33.70786517,23,25,22,21
7155,32.95454545,23,25,22,21
7156,32.18390805,22,24,22,21
7157,31.39534884,21,24,21,21
7158,30.58823529,21,24,21,21
7159,29.76190476,21,24,20,20
7160,28.91566265,20,24,20,20
7161,28.04878049,19.19191919,24.24242424,20,20
7162,28.39506173,19.3877551,24.48979592,20,20
7163,28.75,19.58762887,24.74226804,20,20
7164,29.11392405,19.79166667,25,20,20
7165,29.48717949,18.94736842,24.21052632,20,20
7166,29.87012987,19.14893617,23.40425532,20,20
7167,31.16883117,20.21276596,24.46808511,20,20
7168,29.87012987,20.21276596,24.46808511,20,20
7169,29.87012987,20.21276596,24.46808511,19,19
7170,29.87012987,21.27659574,25.53191489,19,19
7171,29.87012987,21.27659574,25.53191489,19,19
7172,31.16883117,21.27659574,24.46808511,19,19
7173,32.46753247,20.21276596,24.46808511,18,18
7174,33.76623377,21.27659574,25.53191489,17,17
7175,33.76623377,22.34042553,25.53191489,17,17
7176,33.76623377,22.34042553,25.53191489,17,16
7177,32.46753247,21.27659574,24.46808511,16,15
7178,32.46753247,21.27659574,25.53191489,17,16
7179,31.16883117,21.27659574,25.53191489,17,16
7180,31.16883117,22.34042553,26.59574468,18,17
7181,31.16883117,21.27659574,26.59574468,19,18
7182,29.87012987,21.27659574,25.53191489,19,18
7183,29.87012987,21.27659574,24.46808511,18,17
7184,29.87012987,21.27659574,24.46808511,19,18
7185,28.57142857,21.27659574,23.40425532,19,18
7186,27.27272727,20.21276596,23.40425532,19,18
7187,28.57142857,21.27659574,24.46808511,20,19
7188,27.27272727,22.34042553,25.53191489,19,18
7189,28.57142857,22.34042553,25.53191489,20,19
7190,28.57142857,23.40425532,26.59574468,20,19
7191,27.27272727,23.40425532,26.59574468,19,18
7192,28.57142857,24.46808511,26.59574468,20,19
7193,29.87012987,24.46808511,27.65957447,20,19
7194,29.87012987,24.46808511,27.65957447,19,18
7195,31.16883117,24.46808511,28.72340426,20,19
7196,32.46753247,25.53191489,29.78723404,20,19
7197,33.76623377,25.53191489,29.78723404,20,19
7198,33.76623377,25.53191489,30.85106383,21,20
7199,32.46753247,26.59574468,31.91489362,22,21
7200,31.16883117,26.59574468,31.91489362,22,21
7201,32.46753247,27.65957447,32.9787234,23,22
7202,33.76623377,27.65957447,34.04255319,23,22
7203,33.76623377,28.72340426,32.9787234,23,22
7204,33.76623377,28.72340426,32.9787234,23,22
7205,33.76623377,29.78723404,32.9787234,23,22
7206,35.06493506,29.78723404,31.91489362,22,22
7207,35.06493506,29.78723404,31.91489362,21,21
7208,35.06493506,29.78723404,31.91489362,21,21
7209,35.06493506,30.10752688,32.25806452,21,21
7210,35.06493506,30.43478261,32.60869565,21,21
7211,35.52631579,29.67032967,32.96703297,20,20
7212,36,28.88888889,32.22222222,20,20
7213,36,27.77777778,31.11111111,21,21
7214,36,26.66666667,30,21,21
7215,36,26.66666667,30,22,21
7216,36,26.66666667,30,22,21
7217,36,27.77777778,30,21,20
7218,36,27.77777778,30,21,20
7219,36,27.77777778,30,21,20
7220,34.66666667,27.77777778,30,21,20
7221,33.33333333,26.66666667,30,20,19
7222,33.33333333,26.66666667,30,20,19
7223,33.33333333,26.66666667,31.11111111,21,20
7224,34.66666667,26.66666667,31.11111111,21,20
7225,34.66666667,27.77777778,32.22222222,21,20
7226,33.33333333,28.88888889,32.22222222,20,19
7227,33.33333333,28.88888889,33.33333333,20,19
7228,33.33333333,27.77777778,32.22222222,20,19
7229,33.33333333,28.88888889,33.33333333,19,18
7230,33.33333333,30,33.33333333,19,18
7231,33.33333333,31.11111111,33.33333333,20,19
7232,34.66666667,31.11111111,33.33333333,20,19
7233,34.66666667,31.11111111,33.33333333,20,19
7234,34.66666667,31.11111111,33.33333333,20,19
7235,34.66666667,32.22222222,34.44444444,20,19
7236,33.33333333,32.22222222,35.55555556,20,19
7237,33.33333333,32.22222222,36.66666667,20,19
7238,33.33333333,32.22222222,36.66666667,20,19
7239,33.33333333,32.22222222,36.66666667,21,20
7240,33.33333333,32.22222222,35.55555556,21,20
7241,33.33333333,32.22222222,35.55555556,22,21
7242,33.33333333,32.22222222,35.55555556,22,21
7243,33.33333333,32.22222222,36.66666667,22,21
7244,32.89473684,32.58426966,36.66666667,22,21
7245,32.46753247,32.58426966,36.66666667,22,21
7246,33.33333333,32.58426966,36.66666667,23,22
7247,32.91139241,32.58426966,36.66666667,23,22
7248,33.75,32.58426966,36.66666667,23,22
7249,33.33333333,32.58426966,37.77777778,24,22
7250,32.92682927,32.58426966,37.77777778,24,22
7251,33.73493976,32.58426966,37.77777778,25,23
7252,33.33333333,32.58426966,37.77777778,25,23
7253,32.94117647,32.58426966,37.77777778,26,24
7254,33.72093023,33.70786517,38.88888889,26,24
7255,34.48275862,34.83146067,38.88888889,27,25
7256,34.09090909,34.83146067,38.88888889,28,26
7257,33.70786517,34.83146067,38.88888889,28,26
7258,33.33333333,34.83146067,40,29,27
7259,32.96703297,34.83146067,41.11111111,29,27
7260,32.60869565,35.95505618,42.22222222,30,28
7261,32.25806452,35.55555556,41.75824176,30,28
7262,31.91489362,35.16483516,41.30434783,30,28
7263,31.57894737,35.86956522,40.86021505,30,28
7264,31.25,35.48387097,40.42553191,30,28
7265,31.95876289,35.10638298,40,30,28
7266,31.63265306,35.78947368,39.58333333,30,28
7267,30.6122449,34.73684211,38.54166667,29,27
7268,31.63265306,34.73684211,38.54166667,29,27
7269,31.63265306,35.78947368,39.58333333,29,27
7270,30.92783505,35.10638298,38.54166667,28.28282828,26.26262626
7271,30.92783505,36.17021277,38.54166667,28.28282828,26.26262626
7272,29.89690722,36.17021277,39.58333333,28.28282828,26.26262626
7273,28.86597938,36.17021277,38.54166667,28.28282828,26.26262626
7274,27.83505155,35.10638298,38.54166667,28.28282828,26.26262626
7275,27.83505155,34.04255319,38.54166667,28.28282828,26.26262626
7276,28.86597938,34.04255319,38.54166667,27.27272727,26.26262626
7277,28.86597938,35.10638298,39.58333333,28.28282828,27.27272727
7278,29.89690722,35.10638298,38.54166667,27.27272727,26.26262626
7279,30.92783505,34.04255319,38.54166667,27.27272727,26.26262626
7280,31.95876289,34.04255319,37.5,26.26262626,25.25252525
7281,31.95876289,34.04255319,37.5,25.25252525,24.24242424
7282,31.95876289,34.04255319,37.5,26.26262626,25.25252525
7283,30.92783505,34.04255319,37.5,27.27272727,26.26262626
7284,31.95876289,34.04255319,37.5,26.26262626,25.25252525
7285,31.95876289,34.04255319,37.5,26.26262626,25.25252525
7286,31.95876289,35.10638298,37.5,26.26262626,25.25252525
7287,30.92783505,34.04255319,36.45833333,25.25252525,24.24242424
7288,31.95876289,34.04255319,36.45833333,25.25252525,24.24242424
